미투젠,950190,2023.02.17,22696.0
미투젠,950190,2023.02.16,58567.0
미투젠,950190,2023.02.15,19862.0
미투젠,950190,2023.02.14,12474.0
미투젠,950190,2023.02.13,16320.0
미투젠,950190,2023.02.10,29040.0
미투젠,950190,2023.02.09,17327.0
미투젠,950190,2023.02.08,24958.0
미투젠,950190,2023.02.07,24888.0
미투젠,950190,2023.02.06,15398.0
미투젠,950190,2023.02.03,71315.0
미투젠,950190,2023.02.02,20358.0
미투젠,950190,2023.02.01,17660.0
미투젠,950190,2023.01.31,22926.0
미투젠,950190,2023.01.30,10710.0
미투젠,950190,2023.01.27,20565.0
미투젠,950190,2023.01.26,16816.0
미투젠,950190,2023.01.25,14865.0
미투젠,950190,2023.01.20,7640.0
미투젠,950190,2023.01.19,10468.0
미투젠,950190,2023.01.18,17661.0
미투젠,950190,2023.01.17,27093.0
미투젠,950190,2023.01.16,16726.0
미투젠,950190,2023.01.13,21089.0
미투젠,950190,2023.01.12,11968.0
미투젠,950190,2023.01.11,18639.0
미투젠,950190,2023.01.10,9417.0
미투젠,950190,2023.01.09,9606.0
미투젠,950190,2023.01.06,10604.0
미투젠,950190,2023.01.05,10485.0
미투젠,950190,2023.01.04,14935.0
미투젠,950190,2023.01.03,32436.0
미투젠,950190,2023.01.02,26039.0
미투젠,950190,2022.12.29,60783.0
미투젠,950190,2022.12.28,45598.0
미투젠,950190,2022.12.27,25469.0
미투젠,950190,2022.12.26,24088.0
미투젠,950190,2022.12.23,19201.0
미투젠,950190,2022.12.22,30869.0
미투젠,950190,2022.12.21,46993.0
미투젠,950190,2022.12.20,28160.0
미투젠,950190,2022.12.19,15393.0
미투젠,950190,2022.12.16,16213.0
미투젠,950190,2022.12.15,16242.0
미투젠,950190,2022.12.14,22811.0
미투젠,950190,2022.12.13,16104.0
미투젠,950190,2022.12.12,12551.0
미투젠,950190,2022.12.09,16224.0
미투젠,950190,2022.12.08,10368.0
미투젠,950190,2022.12.07,12950.0
미투젠,950190,2022.12.06,19414.0
미투젠,950190,2022.12.05,20167.0
미투젠,950190,2022.12.02,15884.0
미투젠,950190,2022.12.01,24111.0
미투젠,950190,2022.11.30,17708.0
미투젠,950190,2022.11.29,8922.0
미투젠,950190,2022.11.28,13804.0
미투젠,950190,2022.11.25,17642.0
미투젠,950190,2022.11.24,22456.0
미투젠,950190,2022.11.23,9940.0
미투젠,950190,2022.11.22,8593.0
미투젠,950190,2022.11.21,27909.0
미투젠,950190,2022.11.18,23764.0
미투젠,950190,2022.11.17,17983.0
미투젠,950190,2022.11.16,21984.0
미투젠,950190,2022.11.15,32513.0
미투젠,950190,2022.11.14,31349.0
미투젠,950190,2022.11.11,33371.0
미투젠,950190,2022.11.10,32447.0
미투젠,950190,2022.11.09,22495.0
미투젠,950190,2022.11.08,36910.0
미투젠,950190,2022.11.07,20907.0
미투젠,950190,2022.11.04,45044.0
미투젠,950190,2022.11.03,17879.0
미투젠,950190,2022.11.02,23417.0
미투젠,950190,2022.11.01,8646.0
미투젠,950190,2022.10.31,19586.0
미투젠,950190,2022.10.28,14899.0
미투젠,950190,2022.10.27,20456.0
미투젠,950190,2022.10.26,14506.0
미투젠,950190,2022.10.25,15714.0
미투젠,950190,2022.10.24,14212.0
미투젠,950190,2022.10.21,25512.0
미투젠,950190,2022.10.20,19636.0
