남양유업우,003925,-3.593255949447501,-9636.717731421122
한일사료,005860,1.9168058182022503,138.63636363636363
대주산업,003310,0.06432426110637735,12.222222222222218
카나리아바이오,016790,-3.223901152953213,-224.0983606557377
샘표,007540,11.464411138533531,-3.696647284424099
오에스피,368970,0,0
한성기업,003680,-3.4837960692387653,-183.86671686746988
크라운해태홀딩스,005740,1.3045175144880259,-10.784810946132598
메지온,140410,26.56658983474626,27.182186234817813
하림지주,003380,0,0
해태제과식품,101530,2.6176734587968413,-0.6806943825470597
사조산업,007160,-10.249450273082529,72.49360228812284
한국맥널티,222980,11.738631821383025,2.8138528138528116
푸드나무,290720,72.00206463573926,-28.636363636363633
CJ씨푸드,011150,4.3289490256760885,10.304054054054054
대한제분,001130,9.215159454937345,3.283996299722479
롯데지주,004990,16.82784970409523,54.04562130183181
보락,002760,5.005315955823322,758.3333333333334
남양유업,003920,-3.593255949447501,-9636.717731421122
삼양사우,145995,7.043787056246832,5.389521399957832
샘표식품,248170,11.456499103488756,-3.5144709074464906
고려산업,002140,5.517264887343627,5.940779610194898
삼양식품,003230,20.231239424623933,14.312049470795463
서울식품우,004415,-5.5162128531693755,-269.64285714285717
윙입푸드,900340,17.241688295637125,9.110130818375417
우리손에프앤지,073560,6.163816707656833,116.84934843502619
사조대림,003960,17.38694113976738,53.34089721823168
에이치피오,357230,0,0
이지바이오,353810,0,0
빙그레,005180,12.992418098413808,-0.7443743378827321
동원수산,030720,-5.945834871003456,-254.57269000315358
마니커에프앤지,195500,0,0
롯데지주우,00499K,16.82784970409523,54.04562130183181
케이씨피드,025880,8.698997043444091,19.537815126050432
큐로홀딩스,051780,55.52808656709632,412.5
체리부로,066360,10.245544519785325,-15.464913457668054
대한제당우,001795,2.346014729305296,23.938939122158367
CJ제일제당,097950,10.639300267374631,26.25941385717508
한탑,002680,-7.045331455045979,-11.644261886980331
대상우,001685,11.641336424368,5.486822023471567
사조씨푸드,014710,-28.561232404740572,20.48491790759832
CJ제일제당 우,097955,10.639300267374631,26.25941385717508
팜스토리,027710,8.966810780443053,62.81468531468532
삼양사,145990,7.043787056246832,5.389521399957832
크라운제과우,26490K,-0.6989149618375474,-21.830590124448015
에스앤디,260970,15.7174384511088,22.42749199270939
엠피대산,065150,32.916823353135904,54.08108108108108
농심,004370,10.041155386044979,21.288499858490077
사조동아원,008040,0.17648636103487592,23.6875
크라운제과,264900,-0.6989149618375474,-21.830590124448015
대한제당,001790,2.346014729305296,23.938939122158367
대상홀딩스우,084695,8.856021928071856,5.931466206875127
사조오양,006090,2.430555555555556,-2.726956348811772
서울식품,004410,-5.5162128531693755,-269.64285714285717
인산가,277410,21.667194126210518,43.17982456140351
우양,103840,8.737650940035646,-29.679487179487182
이지홀딩스,035810,11.475687800983263,63.29889525368248
신라에스지,025870,-8.07483167956499,273.8095238095238
동원산업,006040,2.291972418740558,21.686605975220097
,218150,0,0
,004970,0,0
,017810,0,0
,002600,0,0
,005610,0,0
,084690,0,0
,208140,0,0
,339770,0,0
,007310,0,0
,271560,0,0
,072710,0,0
,001680,0,0
,267980,0,0
,088910,0,0
,011155,0,0
,280360,0,0
,005990,0,0
,049770,0,0
,006980,0,0
,005745,0,0
