영창케미칼,112290,2023.02.17,7
영창케미칼,112290,2023.02.16,4
영창케미칼,112290,2023.02.15,2
영창케미칼,112290,2023.02.14,7
영창케미칼,112290,2023.02.13,6
영창케미칼,112290,2023.02.10,9
영창케미칼,112290,2023.02.09,5
영창케미칼,112290,2023.02.08,3
영창케미칼,112290,2023.02.07,54
영창케미칼,112290,2023.02.06,2
영창케미칼,112290,2023.02.05,1
영창케미칼,112290,2023.02.03,3
영창케미칼,112290,2023.02.02,8
영창케미칼,112290,2023.02.01,4
영창케미칼,112290,2023.01.31,3
영창케미칼,112290,2023.01.30,2
영창케미칼,112290,2023.01.29,1
영창케미칼,112290,2023.01.28,1
영창케미칼,112290,2023.01.27,5
영창케미칼,112290,2023.01.26,1
영창케미칼,112290,2023.01.25,9
영창케미칼,112290,2023.01.24,3
영창케미칼,112290,2023.01.23,2
영창케미칼,112290,2023.01.22,1
영창케미칼,112290,2023.01.20,3
영창케미칼,112290,2023.01.19,4
영창케미칼,112290,2023.01.18,2
영창케미칼,112290,2023.01.17,3
영창케미칼,112290,2023.01.16,2
영창케미칼,112290,2023.01.15,1
영창케미칼,112290,2023.01.13,5
영창케미칼,112290,2023.01.12,2
영창케미칼,112290,2023.01.11,7
영창케미칼,112290,2023.01.10,4
영창케미칼,112290,2023.01.09,2
영창케미칼,112290,2023.01.07,1
영창케미칼,112290,2023.01.06,4
영창케미칼,112290,2023.01.05,1
영창케미칼,112290,2023.01.04,1
영창케미칼,112290,2023.01.03,1
영창케미칼,112290,2022.12.31,1
영창케미칼,112290,2022.12.28,1
영창케미칼,112290,2022.12.27,2
영창케미칼,112290,2022.12.20,1
영창케미칼,112290,2022.12.19,1
영창케미칼,112290,2022.12.17,2
영창케미칼,112290,2022.12.16,1
영창케미칼,112290,2022.12.14,1
영창케미칼,112290,2022.12.13,4
영창케미칼,112290,2022.12.08,2
영창케미칼,112290,2022.12.07,2
영창케미칼,112290,2022.12.06,1
영창케미칼,112290,2022.12.05,4
영창케미칼,112290,2022.12.03,1
영창케미칼,112290,2022.12.01,1
영창케미칼,112290,2022.11.29,2
영창케미칼,112290,2022.11.28,4
영창케미칼,112290,2022.11.25,3
영창케미칼,112290,2022.11.24,1
영창케미칼,112290,2022.11.23,3
영창케미칼,112290,2022.11.22,5
영창케미칼,112290,2022.11.21,2
영창케미칼,112290,2022.11.19,1
영창케미칼,112290,2022.11.18,3
영창케미칼,112290,2022.11.17,6
영창케미칼,112290,2022.11.16,25
영창케미칼,112290,2022.11.15,2
영창케미칼,112290,2022.11.14,3
영창케미칼,112290,2022.11.11,6
영창케미칼,112290,2022.11.10,3
