companyName,companyCode,date,postPerDay,tradingPerDay
스카이문스테크놀로지,033790,2023.02.17,1,0.0
스카이문스테크놀로지,033790,2023.02.16,1,0.0
스카이문스테크놀로지,033790,2023.02.09,1,0.0
스카이문스테크놀로지,033790,2023.02.08,1,0.0
스카이문스테크놀로지,033790,2023.02.06,1,0.0
스카이문스테크놀로지,033790,2023.02.03,7,0.0
스카이문스테크놀로지,033790,2023.02.02,3,0.0
스카이문스테크놀로지,033790,2023.02.01,3,0.0
스카이문스테크놀로지,033790,2023.01.30,1,0.0
스카이문스테크놀로지,033790,2023.01.26,2,0.0
스카이문스테크놀로지,033790,2023.01.25,1,0.0
스카이문스테크놀로지,033790,2023.01.20,1,0.0
스카이문스테크놀로지,033790,2023.01.19,1,0.0
스카이문스테크놀로지,033790,2023.01.18,1,0.0
스카이문스테크놀로지,033790,2023.01.16,1,0.0
스카이문스테크놀로지,033790,2023.01.13,2,0.0
스카이문스테크놀로지,033790,2023.01.12,1,0.0
스카이문스테크놀로지,033790,2023.01.11,2,0.0
스카이문스테크놀로지,033790,2023.01.10,1,0.0
스카이문스테크놀로지,033790,2023.01.09,1,0.0
스카이문스테크놀로지,033790,2023.01.06,1,0.0
스카이문스테크놀로지,033790,2023.01.03,1,0.0
스카이문스테크놀로지,033790,2022.12.12,1,0.0
스카이문스테크놀로지,033790,2022.12.05,1,0.0
스카이문스테크놀로지,033790,2022.11.23,1,0.0
스카이문스테크놀로지,033790,2022.11.15,2,0.0
스카이문스테크놀로지,033790,2022.10.25,1,0.0
스카이문스테크놀로지,033790,2022.10.13,1,0.0
스카이문스테크놀로지,033790,2022.09.22,1,0.0
스카이문스테크놀로지,033790,2022.08.29,1,0.0
스카이문스테크놀로지,033790,2022.08.18,1,0.0
스카이문스테크놀로지,033790,2022.08.16,1,0.0
스카이문스테크놀로지,033790,2022.08.08,1,0.0
스카이문스테크놀로지,033790,2022.07.13,1,0.0
스카이문스테크놀로지,033790,2022.07.12,2,0.0
스카이문스테크놀로지,033790,2022.07.11,1,0.0
스카이문스테크놀로지,033790,2022.07.07,1,0.0
스카이문스테크놀로지,033790,2022.07.08,1,0.0
스카이문스테크놀로지,033790,2022.07.01,1,0.0
스카이문스테크놀로지,033790,2022.06.30,1,0.0
스카이문스테크놀로지,033790,2022.06.28,1,0.0
스카이문스테크놀로지,033790,2022.06.24,2,0.0
스카이문스테크놀로지,033790,2022.06.21,1,0.0
스카이문스테크놀로지,033790,2022.06.17,4,0.0
스카이문스테크놀로지,033790,2022.06.16,2,0.0
스카이문스테크놀로지,033790,2022.06.15,2,0.0
스카이문스테크놀로지,033790,2022.06.14,2,0.0
스카이문스테크놀로지,033790,2022.06.13,2,0.0
스카이문스테크놀로지,033790,2022.06.08,1,0.0
스카이문스테크놀로지,033790,2022.06.07,3,0.0
스카이문스테크놀로지,033790,2022.06.02,1,0.0
스카이문스테크놀로지,033790,2022.05.31,3,0.0
스카이문스테크놀로지,033790,2022.05.30,4,0.0
스카이문스테크놀로지,033790,2022.05.27,5,0.0
스카이문스테크놀로지,033790,2022.05.26,7,0.0
스카이문스테크놀로지,033790,2022.05.25,3,0.0
스카이문스테크놀로지,033790,2022.05.24,14,0.0
스카이문스테크놀로지,033790,2022.05.23,6,0.0
스카이문스테크놀로지,033790,2022.05.19,1,0.0
스카이문스테크놀로지,033790,2022.05.13,1,0.0
스카이문스테크놀로지,033790,2022.05.12,1,0.0
스카이문스테크놀로지,033790,2022.05.06,1,0.0
스카이문스테크놀로지,033790,2022.04.28,1,0.0
스카이문스테크놀로지,033790,2022.04.26,3,0.0
스카이문스테크놀로지,033790,2022.04.25,1,0.0
스카이문스테크놀로지,033790,2022.04.20,1,0.0
스카이문스테크놀로지,033790,2022.04.18,1,0.0
스카이문스테크놀로지,033790,2022.04.15,4,0.0
스카이문스테크놀로지,033790,2022.04.12,2,0.0
스카이문스테크놀로지,033790,2022.04.08,1,0.0
스카이문스테크놀로지,033790,2022.04.05,1,0.0
스카이문스테크놀로지,033790,2022.04.01,1,0.0
스카이문스테크놀로지,033790,2022.03.28,1,0.0
스카이문스테크놀로지,033790,2022.03.25,1,0.0
스카이문스테크놀로지,033790,2022.03.24,1,0.0
