companyName,companyCode,date,postPerDay,tradingPerDay
한전KPS,051600,2023.02.08,14,86643.0
한전KPS,051600,2023.02.07,14,152673.0
한전KPS,051600,2023.02.06,11,96548.0
한전KPS,051600,2023.02.03,6,119700.0
한전KPS,051600,2023.02.02,11,92617.0
한전KPS,051600,2023.02.01,12,86125.0
한전KPS,051600,2023.01.31,21,68448.0
한전KPS,051600,2023.01.30,4,92107.0
한전KPS,051600,2023.01.27,13,105546.0
한전KPS,051600,2023.01.26,3,74415.0
한전KPS,051600,2023.01.25,5,68824.0
한전KPS,051600,2023.01.20,5,63572.0
한전KPS,051600,2023.01.19,6,73071.0
한전KPS,051600,2023.01.18,9,123830.0
한전KPS,051600,2023.01.17,6,77938.0
한전KPS,051600,2023.01.16,19,211370.0
한전KPS,051600,2023.01.13,8,99010.0
한전KPS,051600,2023.01.12,10,158235.0
한전KPS,051600,2023.01.11,2,124710.0
한전KPS,051600,2023.01.10,10,172510.0
한전KPS,051600,2023.01.09,3,88717.0
