companyName,companyCode,date,postPerDay,tradingPerDay
엔씨소프트,036570,2023.02.17,68,107552.0
엔씨소프트,036570,2023.02.16,175,143120.0
엔씨소프트,036570,2023.02.15,165,181822.0
엔씨소프트,036570,2023.02.14,102,144662.0
엔씨소프트,036570,2023.02.13,70,121608.0
엔씨소프트,036570,2023.02.10,169,211195.0
엔씨소프트,036570,2023.02.09,219,293302.0
엔씨소프트,036570,2023.02.08,97,77175.0
엔씨소프트,036570,2023.02.07,21,64715.0
엔씨소프트,036570,2023.02.06,19,76287.0
엔씨소프트,036570,2023.02.03,22,91031.0
엔씨소프트,036570,2023.02.02,21,74803.0
엔씨소프트,036570,2023.02.01,22,78036.0
엔씨소프트,036570,2023.01.31,49,111844.0
엔씨소프트,036570,2023.01.30,27,99751.0
엔씨소프트,036570,2023.01.27,25,65231.0
엔씨소프트,036570,2023.01.26,21,56622.0
엔씨소프트,036570,2023.01.25,14,64975.0
엔씨소프트,036570,2023.01.20,43,82189.0
엔씨소프트,036570,2023.01.19,20,62843.0
엔씨소프트,036570,2023.01.18,18,71074.0
엔씨소프트,036570,2023.01.17,21,58281.0
엔씨소프트,036570,2023.01.16,24,107220.0
엔씨소프트,036570,2023.01.13,24,102033.0
엔씨소프트,036570,2023.01.12,21,85887.0
엔씨소프트,036570,2023.01.11,40,77363.0
엔씨소프트,036570,2023.01.10,28,85202.0
엔씨소프트,036570,2023.01.09,15,86163.0
엔씨소프트,036570,2023.01.06,24,93529.0
엔씨소프트,036570,2023.01.05,44,88752.0
엔씨소프트,036570,2023.01.04,38,56073.0
엔씨소프트,036570,2023.01.03,51,97157.0
엔씨소프트,036570,2023.01.02,54,69875.0
엔씨소프트,036570,2022.12.29,81,173209.0
엔씨소프트,036570,2022.12.28,18,76809.0
