companyName,companyCode,date,postPerDay,tradingPerDay
아프리카TV,067160,2023.02.17,0.03,0.03
아프리카TV,067160,2023.02.16,0.01,0.04
아프리카TV,067160,2023.02.15,0.02,0.03
아프리카TV,067160,2023.02.14,0.02,0.02
아프리카TV,067160,2023.02.13,0.01,0.04
아프리카TV,067160,2023.02.10,0.03,0.12
아프리카TV,067160,2023.02.09,0.1,0.12
아프리카TV,067160,2023.02.08,0.08,0.15
아프리카TV,067160,2023.02.07,0.01,0.06
아프리카TV,067160,2023.02.06,0.02,0.05
아프리카TV,067160,2023.02.03,0.04,0.05
아프리카TV,067160,2023.02.02,0.1,0.14
아프리카TV,067160,2023.02.01,0.05,0.11
아프리카TV,067160,2023.01.31,0.02,0.02
아프리카TV,067160,2023.01.30,0.02,0.02
아프리카TV,067160,2023.01.27,0.01,0.02
아프리카TV,067160,2023.01.26,0.04,0.07
아프리카TV,067160,2023.01.25,0.01,0.02
아프리카TV,067160,2023.01.20,1,1
아프리카TV,067160,2023.01.19,0.0,0.01
아프리카TV,067160,2023.01.18,0.02,0.01
아프리카TV,067160,2023.01.17,0.03,0.01
아프리카TV,067160,2023.01.16,0.01,0.02
아프리카TV,067160,2023.01.13,0.02,0.01
아프리카TV,067160,2023.01.12,0.03,0.02
아프리카TV,067160,2023.01.11,0.04,0.02
아프리카TV,067160,2023.01.10,0.04,0.04
아프리카TV,067160,2023.01.09,0.06,0.05
아프리카TV,067160,2023.01.06,0.07,0.03
아프리카TV,067160,2023.01.05,0.12,0.11
아프리카TV,067160,2023.01.04,0.06,0.03
아프리카TV,067160,2023.01.03,0.12,0.06
아프리카TV,067160,2023.01.02,0.1,0.03
아프리카TV,067160,2022.12.29,0.06,0.02
아프리카TV,067160,2022.12.28,0.08,0.02
아프리카TV,067160,2022.12.27,0.09,0.02
아프리카TV,067160,2022.12.26,0.02,0.02
아프리카TV,067160,2022.12.23,0.09,0.07
아프리카TV,067160,2022.12.22,0.07,0.03
아프리카TV,067160,2022.12.21,0.06,0.03
아프리카TV,067160,2022.12.20,0.06,0.02
아프리카TV,067160,2022.12.19,0.05,0.02
아프리카TV,067160,2022.12.16,0.09,0.02
아프리카TV,067160,2022.12.15,0.16,0.08
아프리카TV,067160,2022.12.14,0.09,0.04
아프리카TV,067160,2022.12.13,0.17,0.11
아프리카TV,067160,2022.12.12,0.04,0.03
아프리카TV,067160,2022.12.09,0.08,0.08
아프리카TV,067160,2022.12.08,0.04,0.06
아프리카TV,067160,2022.12.07,0.09,0.11
아프리카TV,067160,2022.12.06,0.08,0.1
아프리카TV,067160,2022.12.05,0.03,0.06
아프리카TV,067160,2022.12.02,0.03,0.03
아프리카TV,067160,2022.12.01,0.04,0.08
아프리카TV,067160,2022.11.30,0.06,0.04
아프리카TV,067160,2022.11.29,0.11,0.06
아프리카TV,067160,2022.11.28,0.09,0.05
아프리카TV,067160,2022.11.25,0.1,0.07
아프리카TV,067160,2022.11.24,0.15,0.11
아프리카TV,067160,2022.11.23,0.15,0.17
아프리카TV,067160,2022.11.22,0.14,0.1
아프리카TV,067160,2022.11.21,0.15,0.1
아프리카TV,067160,2022.11.18,0.08,0.07
아프리카TV,067160,2022.11.17,0.13,0.11
아프리카TV,067160,2022.11.16,0.09,0.12
아프리카TV,067160,2022.11.15,0.17,0.14
아프리카TV,067160,2022.11.14,0.56,0.45
아프리카TV,067160,2022.11.11,0.4,0.61
아프리카TV,067160,2022.11.10,1.0,1.0
아프리카TV,067160,2022.11.09,0.05,0.04
아프리카TV,067160,2022.11.08,0.05,0.07
아프리카TV,067160,2022.11.07,0.06,0.09
